       mppi-same-injected, 4096, 20, 6.0629, 114, 0.00123, 0.01822, 0.24520, 49, False, 0.90, 1.00
                   ccmppi, 4096, 20, 7.4200, 54, 0.00245, 0.00580, 3.91622, 50, True, 0.90, 1.00
       mppi-same-injected, 4096, 20, 6.6362, 116, 0.00113, 0.01313, 0.46120, 51, False, 0.90, 2.00
                   ccmppi, 4096, 20, 5.6200, 36, 0.00320, 0.00978, 0.44000, 52, True, 0.90, 2.00
       mppi-same-injected, 4096, 20, 6.4210, 121, 0.00116, 0.01453, 0.32779, 53, False, 0.90, 3.00
                   ccmppi, 4096, 20, 5.0171, 51, 0.00287, 0.01453, 0.96750, 54, True, 0.90, 3.00
       mppi-same-injected, 4096, 20, 6.2133, 112, 0.00116, 0.01557, 0.24287, 55, False, 0.90, 4.00
                   ccmppi, 4096, -1, -1.0000, -1, -1.00000, -1.00000, -1.00000, 56, True, 0.90, 4.00
       mppi-same-injected, 4096, 20, 6.0114, 110, 0.00123, 0.01882, 0.27210, 57, False, 0.90, 5.00
                   ccmppi, 4096, 20, 9.4120, 51, 0.00261, 0.01183, 5.97845, 58, True, 0.90, 5.00
       mppi-same-injected, 4096, 20, 5.9371, 105, 0.00125, 0.01981, 0.17720, 59, False, 0.90, 6.00
                   ccmppi, 4096, 20, 4.8286, 55, 0.00238, 0.01557, 1.66060, 60, True, 0.90, 6.00
